date,year,month,day,doy,alb
2011-08-21,2011,8,21,233,nan
2011-08-22,2011,8,22,234,0.881
2011-08-23,2011,8,23,235,0.886
2011-08-24,2011,8,24,236,0.937
2011-08-25,2011,8,25,237,0.913
2011-08-26,2011,8,26,238,nan
2011-08-27,2011,8,27,239,0.864
2011-08-28,2011,8,28,240,0.898
2011-08-29,2011,8,29,241,0.894
2011-08-30,2011,8,30,242,nan
2011-08-31,2011,8,31,243,0.920
2011-09-01,2011,9,1,244,0.901
2011-09-02,2011,9,2,245,0.887
2011-09-03,2011,9,3,246,0.947
2011-09-04,2011,9,4,247,0.909
2011-09-05,2011,9,5,248,0.925
2011-09-06,2011,9,6,249,0.904
2011-09-07,2011,9,7,250,0.991
2011-09-08,2011,9,8,251,0.958
2011-09-09,2011,9,9,252,0.894
2011-09-10,2011,9,10,253,0.919
2011-09-11,2011,9,11,254,0.902
2011-09-12,2011,9,12,255,0.887
2011-09-13,2011,9,13,256,0.867
2011-09-14,2011,9,14,257,nan
2011-09-15,2011,9,15,258,0.901
2011-09-16,2011,9,16,259,0.874
2011-09-17,2011,9,17,260,0.914
2011-09-18,2011,9,18,261,nan
2011-09-19,2011,9,19,262,0.869
2011-09-20,2011,9,20,263,0.934
2011-09-21,2011,9,21,264,0.916
2011-09-22,2011,9,22,265,0.917
2011-09-23,2011,9,23,266,0.951
2011-09-24,2011,9,24,267,nan
2011-09-25,2011,9,25,268,nan
2011-09-26,2011,9,26,269,0.915
2011-09-27,2011,9,27,270,0.908
2011-09-28,2011,9,28,271,0.947
2011-09-29,2011,9,29,272,0.853
2011-09-30,2011,9,30,273,nan
2011-10-01,2011,10,1,274,nan
2011-10-02,2011,10,2,275,0.910
2011-10-03,2011,10,3,276,nan
2011-10-04,2011,10,4,277,nan
2011-10-05,2011,10,5,278,nan
2011-10-06,2011,10,6,279,nan
2011-10-07,2011,10,7,280,nan
2011-10-08,2011,10,8,281,0.811
2011-10-09,2011,10,9,282,nan
2011-10-10,2011,10,10,283,0.971
2011-10-11,2011,10,11,284,0.906
2011-10-12,2011,10,12,285,0.912
2011-10-13,2011,10,13,286,0.947
2011-10-14,2011,10,14,287,0.887
2011-10-15,2011,10,15,288,0.887
2011-10-16,2011,10,16,289,0.902
2011-10-17,2011,10,17,290,0.945
2011-10-18,2011,10,18,291,nan
2011-10-19,2011,10,19,292,0.907
2011-10-20,2011,10,20,293,nan
2011-10-21,2011,10,21,294,nan
2011-10-22,2011,10,22,295,nan
2011-10-23,2011,10,23,296,0.983
2011-10-24,2011,10,24,297,0.911
2011-10-25,2011,10,25,298,0.983
2011-10-26,2011,10,26,299,nan
2011-10-27,2011,10,27,300,nan
2011-10-28,2011,10,28,301,nan
2011-10-29,2011,10,29,302,0.992
2011-10-30,2011,10,30,303,0.803
2011-10-31,2011,10,31,304,0.848
2011-11-01,2011,11,1,305,0.997
2011-11-02,2011,11,2,306,0.984
2011-11-03,2011,11,3,307,nan
2011-11-04,2011,11,4,308,0.981
2011-11-05,2011,11,5,309,0.978
2011-11-06,2011,11,6,310,0.866
2011-11-07,2011,11,7,311,0.985
2011-11-08,2011,11,8,312,nan
2011-11-09,2011,11,9,313,0.850
2011-11-10,2011,11,10,314,nan
2011-11-11,2011,11,11,315,0.836
2011-11-12,2011,11,12,316,0.870
2011-11-13,2011,11,13,317,0.865
2011-11-14,2011,11,14,318,0.963
2011-11-15,2011,11,15,319,nan
2011-11-16,2011,11,16,320,0.752
2011-11-17,2011,11,17,321,0.891
2011-11-18,2011,11,18,322,0.900
2011-11-19,2011,11,19,323,nan
2011-11-20,2011,11,20,324,0.912
2011-11-21,2011,11,21,325,nan
2011-11-22,2011,11,22,326,0.959
2011-11-23,2011,11,23,327,nan
2011-11-24,2011,11,24,328,nan
2011-11-25,2011,11,25,329,nan
2011-11-26,2011,11,26,330,nan
2011-11-27,2011,11,27,331,nan
2011-11-28,2011,11,28,332,nan
2011-11-29,2011,11,29,333,nan
2011-11-30,2011,11,30,334,nan
2011-12-01,2011,12,1,335,0.973
2011-12-02,2011,12,2,336,nan
2011-12-03,2011,12,3,337,nan
2011-12-04,2011,12,4,338,nan
2011-12-05,2011,12,5,339,nan
2011-12-06,2011,12,6,340,0.925
2011-12-07,2011,12,7,341,nan
2011-12-08,2011,12,8,342,nan
2011-12-09,2011,12,9,343,0.948
2011-12-10,2011,12,10,344,nan
2011-12-11,2011,12,11,345,nan
2011-12-12,2011,12,12,346,nan
2011-12-13,2011,12,13,347,nan
2011-12-14,2011,12,14,348,nan
2011-12-15,2011,12,15,349,nan
2011-12-16,2011,12,16,350,nan
2011-12-17,2011,12,17,351,nan
2011-12-18,2011,12,18,352,0.865
2011-12-19,2011,12,19,353,nan
2011-12-20,2011,12,20,354,nan
2011-12-21,2011,12,21,355,nan
2011-12-22,2011,12,22,356,nan
2011-12-23,2011,12,23,357,nan
2011-12-24,2011,12,24,358,nan
2011-12-25,2011,12,25,359,nan
2011-12-26,2011,12,26,360,nan
2011-12-27,2011,12,27,361,0.847
2011-12-28,2011,12,28,362,nan
2011-12-29,2011,12,29,363,nan
2011-12-30,2011,12,30,364,0.823
2011-12-31,2011,12,31,365,1.000
